StrideDuration,MinDiff_Head,MaxDiff_Head,MinDiff_Withers,MaxDiff_Withers,MinDiff_Pelvis,MaxDiff_Pelvis,HorseID,TimePoint
0.535,-46.1183292802639,-15.5423045185337,-16.2293768827091,2.34977453691242,-17.2066812183608,-15.642061184138,C,T0
0.57,-0.119113991250401,15.4137847220898,-4.75391249937386,2.63550102949933,1.59720221689616,4.62468966796408,C,T0
0.545,-1.51197290146171,-4.67044664133529,1.44873736183166,0.241412892669675,0.44692750781731,8.01431309173796,C,T0
0.53,4.6974304106864,5.29195421035199,7.38284840225951,-2.80561377991097,3.17590128560713,0.0734575260498147,C,T0
0.53,-6.41264871312567,-7.6483469795735,1.49902438585993,0.372563004754593,0.327583996881492,-2.1921866719904,C,T0
0.575,5.93805611255681,10.1999331270683,1.19607007509723,-1.26945723961869,0.573938397247051,7.28530442846669,C,T0
0.52,-1.54983526466996,3.42858120535815,5.58520467101662,-2.09761411604489,5.30350226441451,-0.330464329031944,C,T0
0.545000000000001,-8.50332705184943,2.7003435797254,3.4973454138605,-0.983859222412423,1.18379116135613,3.15513104163875,C,T0
0.54,0.758806245095865,17.8558998241621,1.36165712141575,3.04136483510039,2.58451798611573,3.60942810315543,C,T0
0.55,-19.2600713582491,-9.55579850251164,1.48764612848312,-4.3558890782847,2.20054782724596,-5.53093843225012,C,T0
0.569999999999999,-2.53515391320779,13.8034486364978,-1.49442208564686,2.38610281711458,-2.3808637710077,12.9551214159933,C,T0
0.535,-28.0850844960696,5.64644865363915,-6.01123712079926,1.94323783767532,-2.36223754050779,1.13945486543505,C,T0
0.54,0.387276906709527,5.5688312699704,-0.669486591819581,-0.450676501262439,-1.40915029044088,11.4840176859218,C,T0
0.540000000000001,-14.9991084180676,-16.432674287786,-1.56010426639624,-0.644138482404744,1.58711641128434,6.69275012163929,C,T0
0.565,10.7542936443213,14.8121944402425,-1.46538882312271,-0.898490464115564,-4.49291300447141,9.41076606622116,C,T0
0.525,2.97713720833067,-1.46796683279196,-3.05553731982836,3.30953200597388,-1.92601149614442,4.16921518789981,C,T0
0.559999999999999,0.736500928956772,14.1905028114792,0.266379973740943,1.0366884592101,-3.77729642192696,10.1872193779058,C,T0
0.520000000000001,-9.11220671347157,-9.49175422393537,-3.46960271546679,-0.678960918764547,-0.969272559435943,1.33836769117407,C,T0
0.559999999999999,12.5620624085089,23.895874429538,-2.06257159226562,0.648204981115779,-6.93597661590636,5.60434100762416,C,T0
0.520000000000001,-23.0056880357523,-4.19486528522362,-4.93607935651385,5.67062895243783,1.23897015167155,2.12263416207378,C,T0
0.559999999999999,-0.432059046866723,1.88812709516259,-4.64431198510783,-3.26686054232756,-7.39716311306419,-0.24982052265733,C,T0
0.540000000000001,-1.76919324452189,-8.88862413293793,-3.00704001966593,-5.48847392652269,0.223092355233245,2.74980427804349,C,T0
0.549999999999999,-1.36996914017016,0.61363666330994,-5.12819073139648,3.15407734353976,-5.72559774644114,14.6427234870998,C,T0
0.540000000000001,0.34607648377747,12.2062339630039,-7.54492846205141,2.27831660583228,-11.2502081951322,0.768135389612246,C,T0
0.535,-18.3017992614806,-22.5513891972875,-10.1163393405988,-6.0718282455999,-8.05659818028709,-2.7800011128712,C,T0
0.555,13.3250817823993,15.706049780795,-11.5637348953071,-0.558329096859651,-11.9132350243053,3.81139859385915,C,T0
0.545,-18.4497542565278,3.61461560466363,-8.59283229500489,2.58199805740968,-10.807802719761,-1.92943769411293,C,T0
0.530000000000001,-9.2049819948451,-17.0587775620528,1.20098763719102,-6.00210661512816,5.16580585301647,-3.40663831330719,C,T0
0.52,7.82485122129263,7.24360200178474,7.15342299919132,1.76118693615918,6.80691757824886,-2.31609188639561,C,T0
0.560000000000002,-6.24408492842618,-7.51593372085332,0.383416250358337,-2.24044464748116,3.37030369751167,-3.62269238149568,C,T0
0.544999999999998,-0.870036302099223,-9.16671078470613,3.49244118962672,-3.81720929196635,4.69167222251384,-1.98129040493686,C,T0
0.544999999999998,17.423429461468,26.8914597448433,4.6208902245902,5.26734759734736,6.78072271410246,-1.34119355724439,C,T0
0.520000000000003,-33.7150973093587,0.253139170738214,0.275036247163907,6.47779264783508,3.471204909852,-8.70001015412424,C,T0
0.555,3.72912260952,35.305785417155,4.16973398894628,0.241621559204255,1.13042888313399,-15.5176311332128,C,T0
0.544999999999998,-30.1082699180943,3.22701912513763,-4.0458792859091,16.4325092571661,1.53609902318117,0.632944652975183,C,T0
0.495,2.64064515582541,-5.89764747453845,-7.07371596555109,-2.27421273777053,-13.690236584761,-6.57165694815538,D,T0
0.485,3.261759485885,-3.78975995219725,-2.19779149040028,0.715252640144488,-0.743378855625593,3.88302363208874,D,T0
0.495,2.2001295285637,-16.3607077625959,-3.21912891960874,-0.971789982694915,-2.68385768552381,7.36232458900394,D,T0
0.49,5.87348274568908,3.29821869861171,-1.14748008621549,2.09752302795582,-9.51604967144437,2.12211705699094,D,T0
0.48,1.30744335095449,0.510127452372,-1.7649113072696,-0.149671152949979,-2.76453206179606,1.9798758323259,D,T0
0.48,1.26097525724079,-10.1877021306735,1.49916161355321,-6.68536244561927,0.396263663786829,-0.559917824070096,D,T0
0.485,1.4785307901384,-10.1322209094633,-0.85701524848297,-2.68105709662327,-4.0978595213517,-1.1858657941632,D,T0
0.495,7.17438694913544,3.11784098681975,-1.37537932373429,3.01793880303594,-3.69679106986788,6.39090134886052,D,T0
0.485,9.3928675227685,5.54734746352516,-4.07322957283358,0.400752047605984,-6.0352760198021,4.83829939718215,D,T0
0.485,-2.5054845854239,2.79581478606243,0.765251832286259,1.71921927290237,-3.69484312683314,-1.93188632925851,D,T0
0.484999999999999,9.03042019602647,6.93891348823939,3.08602146101344,-3.05405494868324,2.99598353940416,1.8582138643326,D,T0
0.46,4.28899799799513,-0.530942226919244,3.99006305788393,-2.32816490123423,-0.943019874260647,-3.07630098238874,D,T0
0.485,-7.03587491384612,3.96815452664554,0.946001716543886,1.12784087011223,-3.25877446979043,-7.98376791140558,D,T0
0.48,2.72470705148113,2.01852783337997,1.99700683917818,-1.59941257310952,3.36722751273846,1.07513557203823,D,T0
0.47,4.16676221678652,-6.27771228093608,-1.77607672979502,-0.655004968997321,-5.73193791419073,3.32787412317086,D,T0
0.475,1.45728185534007,-7.07400251842375,-1.35449827716539,-0.134236568833733,-6.89283922310993,3.55254360353004,D,T0
0.475000000000001,-0.0323260011449484,-3.44180165892031,-2.60296119260019,-2.1070682759621,-3.89336268388231,5.69691811443294,D,T0
0.49,3.52691073043649,-2.92134600019494,-0.308649716182632,1.6115736033847,-2.2904580240169,2.54768194849828,D,T0
0.48,-4.82294023210461,-6.83066008992586,-0.735594512194551,-0.575849802206076,-3.43482045589956,0.597516967106516,D,T0
0.489999999999998,3.14518359826821,7.56594142232305,-4.46023133488038,3.66734708177532,-7.52607096291125,6.56976422713255,D,T0
0.475000000000001,-8.54933320769718,2.13028854097251,-4.66875382162539,-0.218418264043404,-4.53598032507616,-0.00533500293896871,D,T0
0.484999999999999,-3.65943167467342,-2.09020340952271,-0.549187418297198,0.832854535260292,-3.38508620186245,1.89619227552796,D,T0
0.48,11.0785884357566,0.80978128611239,2.01116017510629,-2.57235204535299,1.46368982895842,-0.0426178611804744,D,T0
0.484999999999999,0.0132631795435216,-10.0201326635127,2.95605860250535,-1.26829509106386,-0.37343856845848,-0.127058191493038,D,T0
0.484999999999999,14.8660493322332,-2.59325748809365,2.76512514911078,-1.27607769155165,0.133132338629125,7.08647437082387,D,T0
0.48,-4.31491367385357,2.12521151910871,-0.781889685062007,0.683217695983945,-4.12194886712778,-3.44554332623952,D,T0
0.48,8.17377950490762,5.33563531168823,5.79565575676982,-0.86661072262587,0.924493815211354,-2.68824584423452,D,T0
0.48,6.78409728212392,4.62654659101175,1.12485345139622,2.90744173747087,-2.52449215244354,4.1695937945265,D,T0
0.49,-4.35147837060497,-3.21246480459,-6.83289894220947,-1.59080294633792,-6.76550819724071,1.74279231157499,D,T0
0.489999999999998,7.94087133833271,6.91656060373925,-2.64524251557025,10.7575021457078,-5.85761036981978,8.71359170393293,D,T0
0.544999999999998,-0.870036302099223,-9.16671078470613,3.49244118962672,-3.81720929196635,4.69167222251384,-1.98129040493686,D,T0
0.544999999999998,17.423429461468,26.8914597448433,4.6208902245902,5.26734759734736,6.78072271410246,-1.34119355724439,D,T0
0.520000000000003,-33.7150973093587,0.253139170738214,0.275036247163907,6.47779264783508,3.471204909852,-8.70001015412424,D,T0
0.555,3.72912260952,35.305785417155,4.16973398894628,0.241621559204255,1.13042888313399,-15.5176311332128,D,T0
0.544999999999998,-30.1082699180943,3.22701912513763,-4.0458792859091,16.4325092571661,1.53609902318117,0.632944652975183,D,T0
0.530000000000001,5.94143953051757,27.6116847020707,12.7373706975794,11.2067177795503,-1.35440323523715,9.37215663981389,E,T0
0.529999999999999,13.1035207051924,17.6576420162407,-3.55820618230588,3.31910320543473,-3.04910919780024,2.02603198646801,E,T0
0.545,-14.0318392928771,-19.5071118346075,2.00272648388515,-3.51340858431286,5.0300252458621,-4.16141041616754,E,T0
0.550000000000001,8.68921117059783,28.72410158607,-4.2650706653944,-1.64468182156252,-8.63982016523786,-8.01890696185723,E,T0
0.545,-12.6020499732423,4.49488089294895,2.41279429709908,1.83614985483853,0.471068166481892,0.308150645438563,E,T0
0.550000000000001,-0.00975921779772193,-5.4316387833621,-4.96631844531582,-1.56289730947987,0.724292013762405,-1.99229375966682,E,T0
0.539999999999999,-4.33369464656713,-1.95810579129136,-1.69028122644047,0.197891925375211,-0.034819568463579,3.29384671618746,E,T0
0.540000000000001,0.622161606175549,0.510609232968843,2.3714664542212,-2.63454886308129,0.0165730281513774,0.0303218519492461,E,T0
0.539999999999999,-1.44881734501681,-5.99154876548019,-4.11688810353947,-1.82878660036093,-3.01616200015803,-0.966762050866386,E,T0
0.545,10.792433985325,-0.635860563109578,1.56954671701822,-3.9682560544204,-0.220467883618845,-0.456648067736857,E,T0
0.545,1.18080537753753,4.12410471262994,1.7676373283441,-0.0698295668796511,3.47021533982684,-2.28521363748257,E,T0
0.550000000000001,2.53722483259828,3.26134215181214,1.96676752502636,-1.39072932773067,2.477201656718,-2.89118821911693,E,T0
0.535,-5.95977890366878,-13.2367191808996,-1.31376463580028,-1.03541976812724,4.84919597863671,-2.68636097892819,E,T0
0.529999999999999,-4.61882599910868,-5.89098829879861,-0.969542589139175,-0.182430297688912,3.92306828927538,1.28604375698671,E,T0
0.540000000000001,12.8775638230992,1.32634630987408,-1.29894427619697,-2.50103521083087,-2.93736879415143,1.83106040069626,E,T0
0.550000000000001,-12.6209433474538,13.5153220024581,-0.0259800773924574,4.40958619309998,-2.94917379706841,0.702106855032589,E,T0
0.539999999999999,-2.71534139247852,4.57999906999478,-3.66539398677646,-1.61718870782108,2.25454318071379,-2.27543405212068,E,T0
0.530000000000001,-10.3810694052432,5.97460530345133,0.402339378309785,2.64490089626215,3.27970115553042,1.54093973442945,E,T0
0.539999999999999,-0.367129398154091,-7.1706504938451,1.34242588024092,-3.49322331916849,3.23439865919448,-1.83805157226869,E,T0
0.539999999999999,-4.90833728185605,7.41932704253367,1.64769828632475,2.30608761445568,0.29640289600113,0.272249043292256,E,T0
0.539999999999999,-4.2611691855693,8.55520088426785,0.836088505234947,0.949109752423094,1.10514175842223,-1.69762366295242,E,T0
0.539999999999999,-12.4194371191135,-16.9508516507887,-2.75155153131021,-0.193643456455101,-0.196251364052063,2.06724685231611,E,T0
0.555,7.10814143026438,4.14719091631558,0.364891358958232,2.07441807291804,0.451826891128398,6.65871731792721,E,T0
0.535000000000004,-8.98370155777514,1.10476928544757,-4.28330891326733,3.17890533094334,-3.44601255024253,5.47268435823634,E,T0
0.544999999999998,-13.1682449247828,-5.66834586353494,-8.24193476583176,0.301446236225265,-4.41861370294216,7.16031606914207,E,T0
0.535,7.27313980847677,12.290642031814,0.492412853919175,0.367133639485822,-2.49326799097702,-1.88472033129529,E,T0
0.535,-4.32480996962569,-5.24051311630766,1.58056204484556,-1.36958535201571,-0.199193875418906,-5.17836228674762,E,T0
0.559999999999999,-0.34375201587258,-9.13301156019072,0.0817453434380457,1.73715744884864,-1.97227285883979,5.48331131226676,E,T0
0.57,0.166820608055968,4.09394105410078,-2.67447207583537,-10.757895724507,-0.845455807832909,-5.29037676313272,E,T0
0.489999999999998,7.94087133833271,6.91656060373925,-2.64524251557025,10.7575021457078,-5.85761036981978,8.71359170393293,E,T0
0.544999999999998,-0.870036302099223,-9.16671078470613,3.49244118962672,-3.81720929196635,4.69167222251384,-1.98129040493686,E,T0
0.544999999999998,17.423429461468,26.8914597448433,4.6208902245902,5.26734759734736,6.78072271410246,-1.34119355724439,E,T0
0.520000000000003,-33.7150973093587,0.253139170738214,0.275036247163907,6.47779264783508,3.471204909852,-8.70001015412424,E,T0
0.555,3.72912260952,35.305785417155,4.16973398894628,0.241621559204255,1.13042888313399,-15.5176311332128,E,T0
0.544999999999998,-30.1082699180943,3.22701912513763,-4.0458792859091,16.4325092571661,1.53609902318117,0.632944652975183,E,T0
0.539999999999999,9.86931067078728,14.2154452017346,5.92515165955946,5.98805941139134,11.0063141451543,1.02769453646465,F,T0
0.535,-5.67215960719547,1.64705405321796,5.80036589655273,2.94357251767044,-1.31076079929047,-6.73886819673214,F,T0
0.524999999999999,6.34108030417639,12.2213459049382,7.95436302382161,2.32569554577261,-3.29356545808433,-14.5770128461535,F,T0
0.525000000000002,0.0108855011648874,4.17326348759445,4.61730760871021,1.14168916149299,1.07408033958004,-5.56350752908768,F,T0
0.539999999999999,-0.978967142408676,-6.136130404447,5.28794569778091,3.81160881619397,-3.12768077330644,-3.30788808069292,F,T0
0.544999999999998,17.5784651699765,8.34344803494021,4.22333519787477,-1.61497600306082,-6.21735884513976,-8.57844239189237,F,T0
0.525000000000002,-6.97428535053069,7.18450905362118,3.55258725444332,10.5810638832037,1.26439771636188,-1.27225467238799,F,T0
0.559999999999999,-10.3319477102686,-11.5474515037324,6.86342634543735,2.16409970339637,-0.129842293313171,-7.66797875804052,F,T0
0.550000000000001,2.21129366640963,31.3926557398933,2.72443306066702,1.05750281353761,-4.94849826697256,-8.45966794131574,F,T0
0.524999999999999,-24.9704570441992,-26.5897565537025,0.34972215571347,8.19855556072781,0.585074297718727,1.06803526363521,F,T0
0.530000000000001,9.75215584141618,6.57462523240326,6.83672139832815,1.01038660218627,-4.34799877564841,-9.51677615348669,F,T0
0.545000000000002,1.20949591274225,12.8446308153916,7.51557278860371,-0.172874333306609,-3.829654174198,-17.6607614245874,F,T0
0.57,-13.4083537913966,-24.6712782384229,6.29588945118908,2.36580330761558,4.78872957871924,1.8142820343005,F,T0
0.559999999999999,22.7656765097118,11.9505807527166,5.71673176564875,2.47251431850923,-1.90736648662369,5.63775805507514,F,T0
0.535,14.2421476781056,4.50753758223356,4.12566680153905,6.57151126722224,-0.989594814461078,-1.75874417949764,F,T0
0.52,5.08543536264471,26.8716780914068,2.86389167394681,3.64206972502942,-6.22108913949917,-7.53517945865703,F,T0
0.544999999999998,-8.50969952603302,-11.5047817337546,3.39200660113114,2.0620625563417,-2.26953646932933,-10.3106916143615,F,T0
0.535,2.47842446622849,11.1608676615059,14.4706909154411,5.8392968196102,5.10390806103901,-9.35775884126176,F,T0
0.530000000000001,-6.49851721168515,2.36542872440268,10.0654160080596,2.48223185219766,7.74600022425052,-9.37796593232417,F,T0
0.539999999999999,-0.367129398154091,-7.1706504938451,1.34242588024092,-3.49322331916849,3.23439865919448,-1.83805157226869,F,T0
0.539999999999999,-4.90833728185605,7.41932704253367,1.64769828632475,2.30608761445568,0.29640289600113,0.272249043292256,F,T0
0.539999999999999,-4.2611691855693,8.55520088426785,0.836088505234947,0.949109752423094,1.10514175842223,-1.69762366295242,F,T0
0.539999999999999,-12.4194371191135,-16.9508516507887,-2.75155153131021,-0.193643456455101,-0.196251364052063,2.06724685231611,F,T0
0.555,7.10814143026438,4.14719091631558,0.364891358958232,2.07441807291804,0.451826891128398,6.65871731792721,F,T0
0.535000000000004,-8.98370155777514,1.10476928544757,-4.28330891326733,3.17890533094334,-3.44601255024253,5.47268435823634,F,T0
0.544999999999998,-13.1682449247828,-5.66834586353494,-8.24193476583176,0.301446236225265,-4.41861370294216,7.16031606914207,F,T0
0.535,7.27313980847677,12.290642031814,0.492412853919175,0.367133639485822,-2.49326799097702,-1.88472033129529,F,T0
0.535,-4.32480996962569,-5.24051311630766,1.58056204484556,-1.36958535201571,-0.199193875418906,-5.17836228674762,F,T0
0.559999999999999,-0.34375201587258,-9.13301156019072,0.0817453434380457,1.73715744884864,-1.97227285883979,5.48331131226676,F,T0
0.57,0.166820608055968,4.09394105410078,-2.67447207583537,-10.757895724507,-0.845455807832909,-5.29037676313272,F,T0
0.489999999999998,7.94087133833271,6.91656060373925,-2.64524251557025,10.7575021457078,-5.85761036981978,8.71359170393293,F,T0
0.544999999999998,-0.870036302099223,-9.16671078470613,3.49244118962672,-3.81720929196635,4.69167222251384,-1.98129040493686,F,T0
0.544999999999998,17.423429461468,26.8914597448433,4.6208902245902,5.26734759734736,6.78072271410246,-1.34119355724439,F,T0
0.520000000000003,-33.7150973093587,0.253139170738214,0.275036247163907,6.47779264783508,3.471204909852,-8.70001015412424,F,T0
0.555,3.72912260952,35.305785417155,4.16973398894628,0.241621559204255,1.13042888313399,-15.5176311332128,F,T0
0.544999999999998,-30.1082699180943,3.22701912513763,-4.0458792859091,16.4325092571661,1.53609902318117,0.632944652975183,F,T0
0.53,15.44235645993,-11.2314253705575,-1.03343954164319,-4.94333768416558,5.12792307563522,20.2817979531895,G,T0
0.525,20.8846755998598,-0.285240410730307,-5.5833097013796,-7.29188141413737,1.62806845185978,21.4547182534092,G,T0
0.545,4.28824405962227,-14.470694481658,-9.22417776947148,-10.4567710145226,3.56435340921085,18.4303009318911,G,T0
0.54,13.3860388361476,4.29388358923097,-10.9756478468822,0.69196444632246,-6.0698028826145,15.5923330409708,G,T0
0.534999999999999,25.4148231716053,-4.66908592679401,-4.03330683242223,-6.51357499658479,5.46362977221701,17.7454217658777,G,T0
0.54,0.398906341873612,-15.479603764852,-4.44847577775126,-11.7478076439473,6.19057804436571,20.4521520955188,G,T0
0.54,21.4519399544502,-11.9667635537827,-12.9001322095874,-1.16139684176453,-8.19494362367574,28.7779624909572,G,T0
0.524999999999999,16.3487411901486,-8.03225728637686,-6.70239934746601,-12.8910147038871,-1.7275854411612,16.8100546939575,G,T0
0.545000000000002,13.4942557726177,1.03113429138206,-7.24551993796812,-10.1274629124653,3.80656852151957,14.3279754355218,G,T0
0.539999999999999,6.48044674953619,4.01264038681801,-7.8748623233167,-1.13439272763336,-0.903449538351506,27.5745743325409,G,T0
0.52,4.81768769994582,-5.78865533424331,-6.99930399553515,-13.1616188202572,2.18003520114557,21.4338885684345,G,T0
0.535,0.831833540573818,7.96214345233352,-12.5976861015251,-4.17086219535495,0.302938066288469,27.6413888785604,G,T0
0.545,2.80893661547339,-19.5796715784337,-2.97542943322274,-11.7955872522753,4.86234104970353,18.5171774794226,G,T0
0.550000000000001,38.1692758431085,9.01849173113236,-4.52861486857196,-0.499698393034048,-0.711851994669253,20.775923836767,G,T0
0.539999999999999,-2.72035423259213,-14.5057478227467,-7.93862599351309,-3.80972645389008,2.69246345139369,20.6064995972304,G,T0
0.535,18.2877522458907,4.66364003050607,-6.67814656773784,-13.1487275960623,6.11723442419886,20.2042963145301,G,T0
0.525,-3.0201419525294,-15.8374243761218,-6.27518054347106,-6.93266856583674,2.12763060068506,18.9768190845113,G,T0
0.550000000000001,13.1610222911669,4.96144627968575,-9.31490105234248,-2.8216735458587,-12.0324153969858,18.9364966756378,G,T0
0.529999999999999,0.524551290133408,-17.0383231495671,-7.5595949566251,-7.35962514019461,-1.68901100746128,23.5412927803658,G,T0
0.525,14.8483172227312,-2.23007967068028,-9.08262752343252,-11.0161934837372,-8.65866841031315,18.9874200549381,G,T0
0.540000000000001,-1.62703702395052,-10.8802268355176,-6.49193387128982,-8.25359303638762,-4.80577546600043,24.0616225465561,G,T0
0.52,23.2306182997261,-0.167649230575762,3.33630801149476,-0.52870909607492,6.03773427637263,34.2743084349185,G,T0
0.519999999999998,19.6569922235247,18.265951250962,-4.10315793256605,-11.0212915263956,-4.96786275599807,-5.88014203819603,G,T0
0.530000000000001,-0.84639883903121,-24.5540199333242,-4.14864064982621,-0.49896340058997,6.92033248349672,24.7981887356064,G,T0
0.510000000000002,19.6923052303965,-8.15677652520623,-12.1227851587067,-8.10519563070171,4.22071437598308,20.8856103829076,G,T0
0.535,6.27284638268544,7.24370392374951,-7.60297286678533,-4.78016763564535,-0.342317843270198,18.8883310917594,G,T0
0.545000000000002,8.0240163187927,-3.00744937800156,-4.397265194419,-4.29227853440955,4.62261634902808,21.0528880020914,G,T0
0.524999999999999,4.71252193371798,18.7562555294652,-6.75198493317402,-9.13621092892299,-0.337023495930561,11.634053440308,G,T0
0.524999999999999,4.77470155030239,-5.24977788746367,-0.365314135531436,-0.209201949683736,7.33737534420893,28.3681756792882,G,T0
0.524999999999999,16.0321877188779,2.75522192829072,-5.02847078646211,-7.76231157786144,7.28339214234774,19.7219971272648,G,T0
0.520000000000003,17.7600826040714,5.9589352269204,-7.85651289692299,-7.86881581887636,-3.341038510699,12.7774757025665,G,T0
0.539999999999999,-5.23032821582222,-19.437950430007,-3.15429605728763,-6.78472609096683,12.7398806262517,23.3739972515143,G,T0
0.530000000000001,26.8742858655371,-5.59060822129522,-6.1059968970247,-10.1231401519059,4.15543376764285,17.5795544702189,G,T0
0.534999999999997,19.7624332382199,-2.7016700186772,-7.70672223289822,-8.36874688286203,2.33395956080625,20.3310533696327,G,T0
0.535000000000004,1.12439827094633,-8.03364224980577,-8.33186664877824,-6.05825469583062,0.0966570611749411,23.5818405029337,G,T0
0.549999999999997,27.5824692334915,5.30444240584653,-9.04844124650617,-13.2655617314041,-1.52027068792305,21.1745231858897,G,T0
0.535,8.01475011225738,1.59738308351012,-6.10525784382881,-8.51483762332669,1.73099605793978,15.6622597514925,G,T0
0.535,0.949280854376678,-2.92597753205905,-9.20949475204883,-7.37952875317318,1.77033615495418,21.5076579397416,G,T0
0.535,9.48650557706337,1.35772216425256,-5.22185913148723,-4.05844477282449,7.26253207926185,18.996546550649,G,T0
0.535,19.0507197869316,1.08551435751163,-6.01866210777569,-4.59179777654318,3.13338057042522,12.963679979141,G,T0
0.52,3.55797671295735,-13.7173563301115,-5.14970439720885,-8.90728639455655,10.6147540143242,18.6935077826776,G,T0
0.530000000000001,16.0061034452312,3.74733818486121,-3.19393482568497,-7.22847250240425,3.40979017842359,19.6779144188134,G,T0
0.524999999999999,5.80804667079288,6.38043541717,-10.8691735585224,-8.81234763041572,1.06338306623492,17.9391235354669,G,T0
0.540000000000003,10.5990339878069,-7.49064716629641,-4.89248788662642,-7.27334438633329,4.73593783789715,24.6304708488468,G,T0
0.539999999999999,6.51915027331603,2.07394090995032,-10.6848388715541,-7.82976948584201,-1.70787375423916,17.9969993381678,G,T0
0.524999999999999,17.6135311251671,1.21278581427672,1.57718156140707,-1.5366080084822,11.2905022633973,35.5333026099119,G,T0
0.539999999999999,16.5394635610367,7.07939838456792,-7.67484690331933,-6.32459744166777,-3.26111464055753,15.5139823903606,G,T0
0.525000000000002,3.02471104022964,-14.4084472474962,-11.0729703022428,-16.2669544966828,-1.71461107894578,12.8061106269769,G,T0
0.535,-3.21794917276532,-15.0815645296469,9.77294629648702,10.244722306372,10.6497915171807,11.079492599339,H,T0
0.51,-17.7157616370405,NaN,-2.63051125310175,-3.9278023998341,3.10709891648674,-8.03805943473919,H,T0
0.52,2.06281660871904,-25.05227388144,1.04056003445717,5.22500316745485,-3.97365257398848,4.96576907387205,H,T0
0.5,-21.6759715385154,-16.6737072194209,0.565788288890234,-6.71172000761019,6.14948718247753,-9.65259702343701,H,T0
